;;;;;;;;;;;;;;;;;;;;;;;
"128678";"GUAYABAL";"18753";"SAN VICENTE DEL CAGUAN";"CAQUETA";"A";"OFICIAL";"MAÑANA";6;43;42;37,83;44;45,83;43,67;38,17;6,57;6,2;3,97;7,62;4,36;8,29;2,99;"20152"
"131615";"CAMPO HERMOSO";"18753";"SAN VICENTE DEL CAGUAN";"CAQUETA";"A";"OFICIAL";"MAÑANA";10;44,4;41,7;42,6;42;44,9;41,2;42,4;5,64;5,91;8,57;3,97;4,63;6,8;6,79;"20152"
"148171";"LA INMACULADA";"18753";"SAN VICENTE DEL CAGUAN";"CAQUETA";"A";"OFICIAL";"MAÑANA";9;48,33;44,44;43,33;46,89;47;45,33;43,67;7,6;10,89;9,29;9,33;6;11,07;9,49;"20152"
"162677";"DOMINGO SAVIO";"18753";"SAN VICENTE DEL CAGUAN";"CAQUETA";"A";"OFICIAL";"SABATINA - DOMINICAL";69;42,99;42,22;42,12;42,39;43,68;42,72;41,81;6,62;7,83;9,1;5,54;7,64;8,16;8,41;"20152"
"163139";"LA UNION";"18753";"SAN VICENTE DEL CAGUAN";"CAQUETA";"A";"OFICIAL";"MAÑANA";15;44,13;45,2;45,87;46;47,47;46,4;45,4;5,32;5,92;9,27;4,07;5;7,6;7,44;"20152"
"165423";"CAMPO HERMOSO";"18753";"SAN VICENTE DEL CAGUAN";"CAQUETA";"A";"OFICIAL";"SABATINA - DOMINICAL";21;44,57;41,76;42,9;43,43;44,38;41,71;42,48;7,24;6,23;10,06;5,56;5,85;7,6;9,18;"20152"
"191338";"LICEO MODERNO INFANTIL";"18753";"SAN VICENTE DEL CAGUAN";"CAQUETA";"A";"NO OFICIAL";"MAÑANA";13;49,15;47,54;47,38;49,38;48,85;48,46;45,85;8,53;11,54;9,27;9,18;7,36;13,71;9,84;"20152"
"065573";"CAMPO ELIAS MARULANDA";"18756";"SOLANO";"CAQUETA";"A";"OFICIAL";"MAÑANA";54;42,19;40,91;42,72;43,89;43,28;40,24;43;6,98;9,94;10,16;7,78;6,21;11,55;8,33;"20152"
"069542";"INTERNADO RURAL SOLITA";"18785";"SOLITA";"CAQUETA";"A";"OFICIAL";"MAÑANA";34;45,38;47,35;47,59;45,65;43,88;47,88;46,53;6;7,85;7,43;5,92;5,84;8,84;7,91;"20152"
"148569";"CAMPOLEJANO";"18785";"SOLITA";"CAQUETA";"A";"OFICIAL";"MAÑANA";14;39,21;40,43;41,29;44,93;45,71;40,21;41,71;7,94;6,19;7,23;5,01;4,21;8,29;6,17;"20152"
"166785";"INTERNADO RURAL SOLITA";"18785";"SOLITA";"CAQUETA";"A";"OFICIAL";"SABATINA - DOMINICAL";9;41,33;43;43,67;42,89;45,22;45,67;43;3,81;10,79;11,2;7,41;3,96;13,58;10,15;"20152"
"174300";"CHONTILLOSA MEDIA";"18785";"SOLITA";"CAQUETA";"A";"OFICIAL";"MAÑANA";10;37,5;36,2;39,7;41,5;44,5;38,5;38,5;7,03;8,47;7,41;5,4;5,4;7,85;6,13;"20152"
"045724";"PADRE CAMILO TORRES";"18860";"VALPARAISO";"CAQUETA";"A";"OFICIAL";"MAÑANA";27;50,63;52,48;51,78;51,44;55,44;54,07;50,89;6,74;7,74;8,08;7,94;10,13;8,52;6,59;"20152"
"086488";"PADRE CAMILO TORRES";"18860";"VALPARAISO";"CAQUETA";"A";"OFICIAL";"SABATINA - DOMINICAL";6;44,5;44,5;42,33;46,5;45;45,67;44,33;5,05;8,22;8,43;8,04;3,1;10,05;8,29;"20152"
"142265";"SANTIAGO DE LA SELVA";"18860";"VALPARAISO";"CAQUETA";"A";"OFICIAL";"MAÑANA";10;43,6;41,2;43,7;44,8;42,7;41,5;44,5;5,6;8,98;12;7,48;5,56;9,3;11,07;"20152"
"167809";"PLAYA RICA";"18860";"VALPARAISO";"CAQUETA";"A";"OFICIAL";"MAÑANA";7;46,71;47;48,43;47,57;46,14;49,57;47,86;9,23;9,06;12,14;7,93;8,07;7,04;9,99;"20152"
"194902";"MIRAVALLE SAN TROPEL";"18860";"VALPARAISO";"CAQUETA";"A";"OFICIAL";"MAÑANA";9;44,33;44,11;40,11;43,44;43,56;44,56;39,67;5,5;4,57;8,13;4,9;4,36;4,72;5,45;"20152"
"028563";"CAMILO TORRES RESTREPO";"85010";"AGUAZUL";"CASANARE";"A";"OFICIAL";"MAÑANA";133;52,28;53,46;55,14;52,52;51,16;54,77;53,51;8,31;10,93;10,3;9,27;8,96;12,38;9,4;"20152"
"057687";"LEON DE GREIFF";"85010";"AGUAZUL";"CASANARE";"A";"OFICIAL";"MAÑANA";17;52,12;56,82;56,24;55,53;48,82;57,76;55,71;8,55;11,39;4,75;7,67;4,97;11,79;5,92;"20152"
"082685";"LUIS MARIA JIMENEZ";"85010";"AGUAZUL";"CASANARE";"A";"OFICIAL";"MAÑANA";18;48,33;50,39;50,28;50,89;48,56;52,28;49,67;4,42;12,33;6,2;7,45;4,73;13,35;6,02;"20152"
"093195";"CAMILO TORRES RESTREPO";"85010";"AGUAZUL";"CASANARE";"A";"OFICIAL";"NOCHE";7;43,29;44,71;46,29;44,86;47,43;46,86;44,71;7,65;11,04;11,59;7,27;5,53;14,67;10,56;"20152"
"109736";"JORGE ELIECER GAITAN";"85010";"AGUAZUL";"CASANARE";"A";"OFICIAL";"SABATINA - DOMINICAL";84;42,98;41,83;43,92;46,43;45,32;43,12;43,6;7,11;8,24;9,31;5,95;5,07;9,79;8,49;"20152"
"122515";"SAN AGUSTIN";"85010";"AGUAZUL";"CASANARE";"A";"OFICIAL";"MAÑANA";126;49,05;53,1;52,56;52,9;49,37;54,25;50,56;8,16;11,68;9,77;9,12;9,35;13,16;8,5;"20152"
"126623";"JORGE ELIECER GAITAN";"85010";"AGUAZUL";"CASANARE";"A";"OFICIAL";"MAÑANA";102;49,54;49,35;50,73;49,44;48,25;50,7;50,09;6,97;9,03;9,5;7,9;8,35;11,17;8,54;"20152"
"133611";"I.E. CUPIAGUA - SEDE PRINCIPAL";"85010";"AGUAZUL";"CASANARE";"A";"OFICIAL";"MAÑANA";21;48,81;49,05;50,52;50,71;49,05;50,38;48,76;7,95;8,83;9,42;9,25;6,71;12,29;9,68;"20152"
"140335";"I.E. LA TURUA - SEDE PRINCIPAL";"85010";"AGUAZUL";"CASANARE";"A";"OFICIAL";"MAÑANA";16;48,06;51,63;50,81;51,19;48,38;51,81;51;6,34;9,03;9,78;6,45;6,06;9,44;8,76;"20152"
"156265";"I.E. CUPIAGUA - SEDE PRINCIPAL";"85010";"AGUAZUL";"CASANARE";"A";"OFICIAL";"SABATINA - DOMINICAL";14;43,21;41,29;41,93;42,43;44,71;41,71;41,14;6,93;8,15;7,8;4,89;5,24;9,32;6,3;"20152"
"175836";"LUIS MARIA JIMENEZ";"85010";"AGUAZUL";"CASANARE";"A";"OFICIAL";"SABATINA - DOMINICAL";7;45,43;48,29;46,43;47,43;45,57;51,29;46,43;10,23;8,83;11,18;5,22;6,6;10,75;10,41;"20152"
"182840";"GIMNASIO FRANCISCO DE ASIS - SEDE PRINCIPAL";"85010";"AGUAZUL";"CASANARE";"A";"NO OFICIAL";"MAÑANA";5;56,8;52,6;56,4;55,4;59;56,2;51,8;14,24;7,92;19,45;15,27;18;9,88;13,41;"20152"
"061663";"I.E. JOSE ANTONIO GALAN - SEDE PRINCIPAL";"85015";"CHAMEZA";"CASANARE";"A";"OFICIAL";"MAÑANA";43;46,93;49,7;50,02;51,21;44,88;51,21;49,02;6,95;8,4;9,51;7;5,5;8,87;8,8;"20152"
"161638";"I.E. JOSE ANTONIO GALAN - SEDE PRINCIPAL";"85015";"CHAMEZA";"CASANARE";"A";"OFICIAL";"SABATINA - DOMINICAL";8;39,25;38,5;40,13;41,13;45;39,63;40,25;8,26;6,55;7,43;6,56;5,18;7,31;7,5;"20152"
"038240";"I.E. LUIS HERNANDEZ VARGAS - SEDE PRINCIPAL";"85125";"HATO COROZAL";"CASANARE";"A";"OFICIAL";"MAÑANA";36;49,17;50,06;51,25;50,06;46,17;49,39;50,86;7,19;8,46;10,4;6,37;5,95;10,28;10,56;"20152"
"109165";"ANTONIO MARTINEZ DELGADO";"85125";"HATO COROZAL";"CASANARE";"A";"OFICIAL";"MAÑANA";29;44,79;45,45;44,31;44,55;45,62;46,45;43,72;7,78;8,1;8,29;7,7;6,04;8,83;7,39;"20152"
"116129";"I.E. LUIS HERNANDEZ VARGAS - SEDE PRINCIPAL";"85125";"HATO COROZAL";"CASANARE";"A";"OFICIAL";"SABATINA - DOMINICAL";11;44,45;39,55;42,82;43,82;43,45;39,18;43,55;5,52;10,62;13,04;6,19;6,86;11,03;10,87;"20152"
"135947";"INDIGENA MUREWON WAYURI";"85125";"HATO COROZAL";"CASANARE";"A";"OFICIAL";"TARDE";15;32,67;33,47;26,87;31;42,73;31,27;30,53;7,96;8,57;9,45;10,98;4,35;10,5;6,83;"20152"
"145516";"INDIGENA LISA MANENI";"85125";"HATO COROZAL";"CASANARE";"A";"OFICIAL";"MAÑANA";10;40,4;42,6;42,6;46,3;43,9;43,5;40,5;7,59;7,6;11,05;3,65;7,71;9,17;9,99;"20152"
"147702";"I.E. BONIFACIO GUTIERREZ - SEDE PRINCIPAL";"85125";"HATO COROZAL";"CASANARE";"A";"OFICIAL";"MAÑANA";2;45;40;43,5;45;39,5;43;44;12,73;8,49;19,09;1,41;6,36;8,49;15,56;"20152"
"162412";"I.E. HORACIO PERDOMO - SEDE PRINCIPAL";"85125";"HATO COROZAL";"CASANARE";"A";"OFICIAL";"MAÑANA";4;41,25;47,25;43;45,5;48;49;42,5;13,82;9,22;9,13;8,66;5,6;9,97;10,97;"20152"
"162420";"I.E. PUERTO COLOMBIA - SEDE PRINCIPAL";"85125";"HATO COROZAL";"CASANARE";"A";"OFICIAL";"MAÑANA";14;40,07;37,71;38,64;42,79;43,86;39,36;37,43;4,83;7,36;4,89;4,92;3,8;8,18;4,36;"20152"
"163527";"INDIGENA ALEGAXU";"85125";"HATO COROZAL";"CASANARE";"A";"OFICIAL";"MAÑANA";3;39,33;37;39,67;46,33;44,33;37,67;39,67;6,11;7;8,5;2,08;7,51;11,85;7,57;"20152"
"166744";"SIMON BOLIVAR";"85125";"HATO COROZAL";"CASANARE";"A";"OFICIAL";"MAÑANA";14;47,57;45,36;45,93;48,29;44,93;45,64;45,79;5,18;7,26;8,99;5,64;4,6;7,95;8,04;"20152"
"069229";"JORGE ELIECER GAITAN";"85136";"LA SALINA";"CASANARE";"A";"OFICIAL";"MAÑANA";15;45,67;50,93;49,27;48,27;46,4;52,33;48,87;6,07;8,22;8,2;7,18;5,59;8,08;7,52;"20152"
"031021";"JESUS BERNAL PINZON";"85139";"MANI";"CASANARE";"A";"OFICIAL";"MAÑANA";102;48,23;51,87;50,26;50,78;48,18;53,85;49,45;8,04;10,28;9,66;7,9;5,99;13,18;8,81;"20152"
"078188";"JESUS BERNAL PINZON";"85139";"MANI";"CASANARE";"A";"OFICIAL";"NOCHE";19;43,37;42,05;45,37;45,63;44,79;43;44,63;5,95;7,36;6,26;5,4;4,71;8,91;6,3;"20152"
"117622";"INST TECNICO AGROPECUARIO CAMILO TORRES RESTREPO";"85139";"MANI";"CASANARE";"A";"OFICIAL";"MAÑANA";8;45,13;47,38;46,13;46,63;47,75;48,5;47,13;4,67;7,5;10,4;6,93;6,04;9,29;8,94;"20152"
"189100";"CAMILO TORRES";"85139";"MANI";"CASANARE";"A";"OFICIAL";"MAÑANA";23;45,83;45,61;48,35;47,52;48,43;47,04;46,96;5,46;9,73;7,55;7,47;7,15;8,41;8,15;"20152"
"029157";"NORMAL SUPERIOR DE MONTERREY";"85162";"MONTERREY";"CASANARE";"A";"OFICIAL";"MAÑANA";79;50,38;52,16;50,94;50,87;50,25;51,96;50,09;6,85;9,1;9,19;6,21;7,44;9,9;8,5;"20152"
"065508";"INST TECNICO DIVERSIFICADO MONTERREY";"85162";"MONTERREY";"CASANARE";"A";"OFICIAL";"COMPLETA U ORDINARIA";132;48,95;50,95;49,6;49,62;47,15;51,95;49,11;7,98;10,04;9,88;8,2;7,46;11,18;9,15;"20152"
"099283";"LA SABIDURIA";"85162";"MONTERREY";"CASANARE";"A";"OFICIAL";"NOCHE";15;47,67;44,87;46,53;45,73;47,07;46,27;46,6;9,58;8,85;9,43;6,72;5,85;11,68;8,83;"20152"
"171405";"INST TECNICO DIVERSIFICADO MONTERREY";"85162";"MONTERREY";"CASANARE";"A";"OFICIAL";"SABATINA - DOMINICAL";45;44,58;44,13;43,87;44,04;46;45,02;43,76;7,39;7,45;8,92;5,55;5,51;8,74;7,74;"20152"
"034702";"SALVADOR CAMACHO ROLDAN";"85225";"NUNCHIA";"CASANARE";"A";"OFICIAL";"MAÑANA";32;49,75;52,59;52,44;51,53;47,91;52,41;50,56;8,98;9,09;9,23;7,68;7,09;10,35;9,78;"20152"
"146456";"LAS MERCEDES";"85225";"NUNCHIA";"CASANARE";"A";"OFICIAL";"MAÑANA";12;46,33;46,08;48,17;50,42;48,08;46,58;48,25;6,81;10,72;10,56;6,33;5,25;12,11;11,38;"20152"
"151019";"ANTONIO NARIÑO";"85225";"NUNCHIA";"CASANARE";"A";"OFICIAL";"MAÑANA";21;45;47,29;45,95;45,43;45,67;47,05;44,81;6,73;8,22;8,69;7,81;5,35;9,36;8,15;"20152"
"153569";"SALVADOR CAMACHO ROLDAN";"85225";"NUNCHIA";"CASANARE";"A";"OFICIAL";"SABATINA - DOMINICAL";18;41,17;40,22;43,11;41,33;41,5;42,11;42,72;8,3;8,51;9,23;5,11;5,31;9,16;7,7;"20152"
"042986";"LA INMACULADA";"85230";"OROCUE";"CASANARE";"A";"OFICIAL";"TARDE";35;50,71;51,37;55,31;52,77;49,23;53,69;54,26;9,14;7,96;8,9;6,66;8,3;9,65;8,02;"20152"
"093187";"INDIGENA IEA PUDI";"85230";"OROCUE";"CASANARE";"A";"OFICIAL";"MAÑANA";6;45,33;45,67;53,33;48,5;42,67;47,17;52,33;3,93;11,06;8,19;10,65;7,31;16,7;7,12;"20152"
"099309";"I.E. LUIS CARLOS GALAN SARMIENTO";"85230";"OROCUE";"CASANARE";"A";"OFICIAL";"TARDE";26;50,5;53,77;50,23;52,88;51,54;56,19;49,15;11,15;13,92;12,22;10,19;9,46;16,3;10,02;"20152"
"147611";"EL ALGARROBO";"85230";"OROCUE";"CASANARE";"A";"OFICIAL";"MAÑANA";16;43,31;40,88;41,63;43,69;43,63;41,88;41,63;4,84;6,58;9,39;4,53;5,67;8,41;8,8;"20152"
"163030";"I.E. LUIS CARLOS GALAN SARMIENTO";"85230";"OROCUE";"CASANARE";"A";"OFICIAL";"SABATINA - DOMINICAL";33;45,3;44;43,45;45,73;44,3;44,24;43,64;6,18;6,27;7,75;5,76;5,48;8,69;7,11;"20152"
"026468";"JUAN JOSE RONDON";"85250";"PAZ DE ARIPORO";"CASANARE";"A";"OFICIAL";"MAÑANA";102;53,23;58,12;53,03;55,24;51,32;58,66;51,99;8,8;12,15;9,52;9,47;8,88;13,11;8,15;"20152"
"089672";"JUAN JOSE RONDON";"85250";"PAZ DE ARIPORO";"CASANARE";"A";"OFICIAL";"NOCHE";68;44,54;43,16;43,81;44,47;45,26;44,34;43,65;7,18;7,65;9,23;5,88;5,21;8,52;8,45;"20152"
"114009";"I.E. TECNICO INDUSTRIAL EL PALMAR - ITEIPA - SEDE PRINCIPAL";"85250";"PAZ DE ARIPORO";"CASANARE";"A";"OFICIAL";"MAÑANA";78;50,63;53,82;53,33;51,51;48,74;54,87;52,85;8,66;11,39;9,97;7,98;8,32;12,91;9,14;"20152"
"116616";"SAGRADO CORAZON";"85250";"PAZ DE ARIPORO";"CASANARE";"A";"OFICIAL";"MAÑANA";61;52,28;56,11;56,49;57,51;49,98;57,66;53,07;9,05;12,21;10,16;9,61;8,59;14,19;8,31;"20152"
"131821";"NUESTRA SEÑORA DE MANARE";"85250";"PAZ DE ARIPORO";"CASANARE";"A";"OFICIAL";"MAÑANA";35;51,54;53,31;52,63;51,91;47,63;54;51,54;8,07;7,68;9,37;7,97;7,94;8,82;9,14;"20152"
"142448";"TECNICO EMPRESARIAL DEL NORTE DE CASANARE ITENCA";"85250";"PAZ DE ARIPORO";"CASANARE";"A";"OFICIAL";"MAÑANA";29;44,97;41,76;45,07;45,14;44,45;41,86;44,24;7,79;7,26;8,24;6,16;5,4;9,42;8,37;"20152"
"145789";"FRANCISCO JOSE DE CALDAS";"85250";"PAZ DE ARIPORO";"CASANARE";"A";"OFICIAL";"TARDE";65;47,66;50,4;48,25;48,37;47,06;51,37;47,14;6,25;9,78;8,44;6,77;6,42;11,25;8,07;"20152"
"161869";"SIMON BOLIVAR";"85250";"PAZ DE ARIPORO";"CASANARE";"A";"OFICIAL";"MAÑANA";12;45,58;43,92;45,42;44,08;46,08;45,58;45,75;8,47;9,69;8,58;6,22;8,26;12,06;8,56;"20152"
"162545";"IE INDÍGENA YAMOTSINÉMÜ - SEDE PRINCIPAL";"85250";"PAZ DE ARIPORO";"CASANARE";"A";"OFICIAL";"COMPLETA U ORDINARIA";2;38,5;24,5;30,5;34;40,5;28;33,5;6,36;2,12;2,12;1,41;7,78;1,41;2,12;"20152"
"163485";"I.E. TECNICO INDUSTRIAL EL PALMAR - ITEIPA - SEDE PRINCIPAL";"85250";"PAZ DE ARIPORO";"CASANARE";"A";"OFICIAL";"SABATINA - DOMINICAL";22;42,95;45,73;45,73;45,73;44,23;47;45,41;7,58;8,32;6,13;5,78;5,95;7,91;7,31;"20152"
"174672";"SIMON BOLIVAR";"85250";"PAZ DE ARIPORO";"CASANARE";"A";"OFICIAL";"SABATINA - DOMINICAL";5;44,8;40,8;42;41,8;49,8;41,8;41,6;3,63;5,36;11,14;4,02;2,77;3,49;7,73;"20152"
"048207";"RAFAEL URIBE URIBE";"85263";"PORE";"CASANARE";"A";"OFICIAL";"MAÑANA";54;49,5;51,52;51,46;50,96;50,09;53,46;50,54;6,99;9,34;7,47;6,47;7,15;11,36;7,38;"20152"
"104257";"RAFAEL URIBE URIBE";"85263";"PORE";"CASANARE";"A";"OFICIAL";"SABATINA - DOMINICAL";14;48,14;44,64;50;47,21;48,57;46,36;50,29;5,22;8,09;7,58;5,1;5,71;6,93;6,16;"20152"
"132209";"EL BANCO";"85263";"PORE";"CASANARE";"A";"OFICIAL";"MAÑANA";13;47,15;48,85;44,54;48,69;46,69;49,92;44,23;6,96;7,55;9,63;5,98;5,57;9,21;8,13;"20152"
"148080";"ANTONIO NARIÑO";"85263";"PORE";"CASANARE";"A";"OFICIAL";"MAÑANA";10;49;48,8;50,5;50,4;47,4;50,6;48,7;6,83;8,53;9,98;9,67;6,06;11,42;8,49;"20152"
"078162";"I.E. FERNANDO RODRIGUEZ - SEDE PRINCIPAL";"85279";"RECETOR";"CASANARE";"A";"OFICIAL";"MAÑANA";19;42,74;44,05;43,26;44,37;45,89;43,95;43,37;8,1;8,59;7,88;7,54;4,64;10,07;7,68;"20152"
"034694";"ELIECER GAITAN";"85300";"SABANALARGA";"CASANARE";"A";"OFICIAL";"MAÑANA";39;50,03;52,23;52,49;52,51;46,13;53,82;53;7,67;11,27;8,91;8,86;7,69;12,7;8,37;"20152"
"072322";"MANUEL ELKIN PATARROYO";"85300";"SABANALARGA";"CASANARE";"A";"OFICIAL";"MAÑANA";21;47,62;50,57;50,43;52,19;44,48;50,19;49,71;6,91;9,4;9,94;10,09;6,27;9,34;8,15;"20152"
"078170";"TECNICO ANTONIO NARIÑO";"85315";"SACAMA";"CASANARE";"A";"OFICIAL";"MAÑANA";20;47,8;51,6;50,05;51,25;43,65;52,5;49,4;6,16;7,84;8,08;7,21;5,53;10,36;8,21;"20152"
"036434";"LA PRESENTACION";"85325";"SAN LUIS DE PALENQUE";"CASANARE";"A";"OFICIAL";"MAÑANA";54;50,59;56,89;54,69;53,19;47,43;59,76;53,22;6,78;10,33;7,95;8,1;7,11;12,67;7,19;"20152"
"105106";"LA PRESENTACION";"85325";"SAN LUIS DE PALENQUE";"CASANARE";"A";"OFICIAL";"SABATINA - DOMINICAL";10;47;46,6;50,6;45;45;46,3;49,9;5,46;4,38;7,86;6,53;5,81;4,45;6,4;"20152"
"030791";"LA PRESENTACION";"85400";"TAMARA";"CASANARE";"A";"OFICIAL";"MAÑANA";28;52;54,43;53,21;51,96;48,86;56,68;51,43;8,21;12,1;10,06;7,43;7,06;15,26;7,67;"20152"
"154591";"LA PRESENTACION";"85400";"TAMARA";"CASANARE";"A";"OFICIAL";"SABATINA - DOMINICAL";11;42,91;38,55;43,91;44,73;49,36;40,73;42,73;4,44;7,23;7,44;5,06;5,78;8,49;6,42;"20152"
"038257";"JOSE MARIA CORDOBA";"85410";"TAURAMENA";"CASANARE";"A";"OFICIAL";"MAÑANA";198;51,28;53,88;52,85;52,63;49,79;55,56;52,04;7,7;9,78;9,99;8,79;8,07;10,99;9,29;"20152"
"082560";"JOSE MARIA CORDOBA";"85410";"TAURAMENA";"CASANARE";"A";"OFICIAL";"SABATINA - DOMINICAL";18;47,72;46,17;46,94;46,44;46,5;47,72;47,39;9,69;8,43;11,44;7,03;8,23;10,33;9,36;"20152"
"114017";"EL CUSIANA";"85410";"TAURAMENA";"CASANARE";"A";"OFICIAL";"MAÑANA";30;49,07;48,5;46,8;46,97;47,2;49,17;47,1;6,63;7,33;9,6;7,23;5,08;8,28;8,64;"20152"
"133405";"SIGLO XXI";"85410";"TAURAMENA";"CASANARE";"A";"OFICIAL";"MAÑANA";15;56,73;55,93;60,87;55,13;50,67;56,87;60,27;7,32;10,61;8,24;8,68;6,33;12,93;10,05;"20152"
"142034";"CRIEET";"85410";"TAURAMENA";"CASANARE";"A";"OFICIAL";"MAÑANA";8;42,5;43,75;45,25;46,25;41,38;45;45;5,35;7,91;6,67;5,78;10,11;9,78;8,3;"20152"
"147538";"I.E. DEL LLANO - SEDE PRINCIPAL";"85410";"TAURAMENA";"CASANARE";"A";"OFICIAL";"MAÑANA";64;51,56;50,16;51,69;50,86;48,41;50,7;51,14;7,54;7,59;9,95;6,96;7,7;8,46;9,43;"20152"
"158725";"SIGLO XXI";"85410";"TAURAMENA";"CASANARE";"A";"OFICIAL";"SABATINA - DOMINICAL";6;45,83;44,67;42,33;41,83;46;45,83;42,33;3,76;6,02;3,72;7,86;11,64;9,77;5,32;"20152"
"162065";"I.E. DEL LLANO - SEDE PRINCIPAL";"85410";"TAURAMENA";"CASANARE";"A";"OFICIAL";"SABATINA - DOMINICAL";20;46,5;44,6;46;46,05;48,05;46;45,1;8,29;6,52;8,97;6,48;8,67;6,65;8,36;"20152"
"179606";"EL CUSIANA";"85410";"TAURAMENA";"CASANARE";"A";"OFICIAL";"SABATINA - DOMINICAL";14;40,79;40,79;38,64;42,57;44,07;41,57;40,21;7,05;6,75;7,47;5,56;6,2;8,25;6,12;"20152"
"052902";"INST TECNICO INTEGRADO DE TRINIDAD";"85430";"TRINIDAD";"CASANARE";"A";"OFICIAL";"MAÑANA";78;49,04;49,76;48,82;49,77;45,74;50,21;48,6;8;9,4;9,8;7,81;5,06;10,57;9,19;"20152"
"065516";"INST TECNICO INTEGRADO DE TRINIDAD";"85430";"TRINIDAD";"CASANARE";"A";"OFICIAL";"NOCHE";12;47,67;45;49,25;46,83;44,58;47,83;50;7,45;8,03;8,18;7,17;4,56;8,82;8,07;"20152"
"078147";"RAFAEL GARCIA HERREROS";"85430";"TRINIDAD";"CASANARE";"A";"OFICIAL";"MAÑANA";12;47,17;50,25;52,17;50,25;52,08;51,5;49;5,2;5,19;5,49;6,24;4,56;6,27;4,94;"20152"
"104265";"POZO PETROLERO";"85430";"TRINIDAD";"CASANARE";"A";"OFICIAL";"MAÑANA";15;48,13;50,8;48,27;49,73;47,73;50,4;46,8;6,28;12,97;12,31;9,37;7,35;14,02;10,54;"20152"
"133660";"EL CONVENTO";"85430";"TRINIDAD";"CASANARE";"A";"OFICIAL";"MAÑANA";12;43,58;42,33;42,92;44,5;45,42;43,25;42,25;6,78;5,94;7,17;4,68;4,8;7,45;6,62;"20152"
"140897";"SANTA IRENE";"85430";"TRINIDAD";"CASANARE";"A";"OFICIAL";"MAÑANA";5;49,2;56,2;53,8;54,6;49,6;57,6;52,8;4,66;15,5;8,14;3,85;3,58;17,47;6,02;"20152"
"034108";"EZEQUIEL MORENO Y DIAZ";"85440";"VILLANUEVA";"CASANARE";"A";"OFICIAL";"MAÑANA";115;50,4;50,08;51,32;51,11;49,9;51,07;49,9;7,78;10,4;9,4;8,22;6,99;12;9,15;"20152"
"087437";"EZEQUIEL MORENO Y DIAZ";"85440";"VILLANUEVA";"CASANARE";"A";"OFICIAL";"SABATINA - DOMINICAL";25;46,12;44,04;45,08;47,36;47,44;45,52;44,64;9,26;8,84;8,7;5,87;5,39;11,69;7,51;"20152"
"093179";"FABIO RIVEROS";"85440";"VILLANUEVA";"CASANARE";"A";"OFICIAL";"MAÑANA";121;48,51;49,15;50,43;49,83;47,06;50,12;49,26;6,38;9,03;8,82;7,25;6,65;9,7;8,13;"20152"
"099317";"EL PARAISO";"85440";"VILLANUEVA";"CASANARE";"A";"OFICIAL";"MAÑANA";103;52,45;54,73;55,91;55,35;57,48;56,11;54,52;6,96;9,85;8;8,67;13,45;10,62;7,5;"20152"
"137273";"INCETEC INSTITUTO CENTRALIZADO DE ESTUDIOS TECNICOS";"85440";"VILLANUEVA";"CASANARE";"A";"NO OFICIAL";"SABATINA - DOMINICAL";48;45,25;44,31;43,69;44,17;45,15;45,08;43,54;5,61;7,01;7,74;5,36;6,2;7,85;7,06;"20152"
"147785";"SAN AGUSTIN";"85440";"VILLANUEVA";"CASANARE";"A";"OFICIAL";"MAÑANA";5;46,6;46,8;45,6;50,4;48;44,6;43,6;8,62;9,63;10,45;7,23;4,3;9,29;7,92;"20152"
"174805";"SAN AGUSTIN";"85440";"VILLANUEVA";"CASANARE";"A";"OFICIAL";"SABATINA - DOMINICAL";20;46,35;42,1;45,7;45,6;46,4;42,9;45,65;5,16;8,88;9,57;7,42;8,89;8,27;9,5;"20152"
"031120";"SEDE CAMPESTRE";"85001";"YOPAL";"CASANARE";"A";"OFICIAL";"MAÑANA";272;53,56;56,99;56,6;55,13;54,98;58,43;54,89;8,39;11,27;9;8,47;10,94;12,24;8,4;"20152"
"048066";"CENTRO SOCIAL LA PRESENTACION";"85001";"YOPAL";"CASANARE";"A";"OFICIAL";"MAÑANA";163;57,94;59,53;59,36;56,72;59,73;61,85;57,34;8,61;11,76;9,09;8,94;12,09;13,78;8,28;"20152"
"061655";"CENTRO SOCIAL LA PRESENTACION";"85001";"YOPAL";"CASANARE";"A";"OFICIAL";"NOCHE";10;43,1;47,1;46,3;44,7;47,8;50,6;45,6;5,92;5,67;11,49;7,69;5,47;7,35;11,83;"20152"
"061671";"BRAULIO GONZALEZ";"85001";"YOPAL";"CASANARE";"A";"OFICIAL";"NOCHE";39;46,13;46,77;47,41;46,08;46,79;48,56;46,64;6,18;10,49;9,56;7,95;6,2;12,16;8,17;"20152"
"065698";"LUIS CARLOS GALAN SARMIENTO";"85001";"YOPAL";"CASANARE";"A";"OFICIAL";"MAÑANA";30;47,7;50,53;49,5;48,8;47,83;51,9;48,53;8;11,58;8,87;8,74;6,97;13;8,15;"20152"
"072330";"BRAULIO GONZALEZ";"85001";"YOPAL";"CASANARE";"A";"OFICIAL";"SABATINA - DOMINICAL";47;44,6;44,62;44,51;45,77;43,28;45,06;44,49;6,38;8,75;9,48;7,05;6,49;9,7;9,68;"20152"
